,TeamID,Season,Pourcentage_V_terrain_adverse,Mental,Evolution_2_Last_years,Blocks,Steals
0,1101,2014,0.06666666666666668,-0.2857142857142857,0.05,0.3333333333333333,1.761904761904762
1,1101,2015,0.125,-1.25,0.05,1.1071428571428572,3.0
2,1101,2016,0.25,-0.8333333333333331,0.2380952380952381,1.9629629629629632,4.4444444444444455
3,1101,2017,0.35294117647058826,-0.07058823529411729,0.11,1.88,4.72
4,1101,2018,0.5555555555555556,1.1111111111111116,0.1111111111111111,3.703703703703704,5.074074074074074
5,1101,2019,0.42857142857142855,-3.645320197044336,0.4331034482758621,4.517241379310344,10.137931034482758
6,1102,1985,0.18181818181818185,-0.2651515151515152,-0.2361111111111111,1.875,6.625
7,1102,1986,0.2857142857142857,0.4571428571428571,-0.5531034482758621,3.48,10.56
8,1102,1987,0.1111111111111111,-2.3671497584541057,0.1394927536231884,2.608695652173913,10.434782608695652
9,1102,1988,0.2857142857142857,-0.059523809523809874,0.05166666666666669,4.291666666666667,10.958333333333336
10,1102,1989,0.1111111111111111,-3.0555555555555562,0.06884057971014496,4.375,10.0
11,1102,1990,0.09090909090909093,-2.305194805194805,0.029761904761904767,2.2142857142857144,6.0
12,1102,1991,0.09090909090909093,-1.0909090909090908,-0.21666666666666667,1.68,4.48
13,1102,1992,0.09090909090909093,-1.0909090909090908,-0.12142857142857146,1.68,3.48
14,1102,1993,0.08333333333333333,-1.25,0.008333333333333331,3.7083333333333335,7.166666666666668
15,1102,1994,0.1,-0.8181818181818181,-0.018181818181818188,2.8181818181818183,6.954545454545454
16,1102,1995,0.18181818181818185,-0.2651515151515152,0.0,3.25,7.875
17,1102,1996,0.09090909090909093,0.07575757575757583,-0.0984848484848485,3.1666666666666665,5.708333333333332
18,1102,1997,0.16666666666666666,-0.15151515151515166,-0.02651515151515152,3.0,6.2727272727272725
19,1102,1998,0.09090909090909093,-1.4718614718614718,0.15476190476190474,3.333333333333333,7.761904761904763
20,1102,1999,0.18181818181818185,-1.225296442687747,0.12252964426877473,2.130434782608696,4.304347826086956
21,1102,2000,0.2307692307692308,0.0,-0.0073260073260073,2.3076923076923075,4.269230769230768
22,1102,2001,0.42105263157894735,1.451905626134301,-0.028485757121439307,1.827586206896552,4.793103448275862
23,1102,2002,0.25,-0.7142857142857145,0.09065934065934067,2.0,6.392857142857142
24,1102,2003,0.375,-0.5357142857142855,0.1527093596059113,2.5,6.857142857142858
25,1102,2004,0.5454545454545454,-4.1106719367588935,0.6350931677018634,5.0,10.26086956521739
26,1102,2005,0.25,-4.038461538461538,0.2252747252747253,4.1923076923076925,9.076923076923077
27,1102,2006,0.16666666666666666,-4.803921568627453,-0.309462915601023,5.0588235294117645,9.970588235294116
28,1102,2007,0.375,-5.815217391304348,0.30267558528428096,5.173913043478262,12.0
29,1102,2008,0.2222222222222222,-3.864734299516909,-0.03836317135549872,4.391304347826087,14.08695652173913
30,1102,2009,0.25,-2.5,-0.4565217391304348,7.75,18.9375
31,1102,2010,0.2307692307692308,-1.3286713286713288,-0.24505928853754946,5.6818181818181825,12.954545454545455
32,1102,2011,0.09090909090909093,-3.0909090909090913,-0.09999999999999998,4.342857142857143,7.685714285714287
33,1102,2012,0.2222222222222222,-1.2152777777777781,-0.019886363636363646,6.34375,11.1875
34,1102,2013,0.2307692307692308,-2.864721485411141,0.11724137931034485,5.758620689655173,9.586206896551724
35,1102,2014,0.2727272727272727,-1.1188811188811192,0.04086538461538464,5.269230769230768,10.153846153846152
36,1102,2015,0.15384615384615385,-3.261538461538461,-0.03724137931034488,6.44,10.8
37,1102,2016,0.4,0.0,0.015384615384615384,3.966666666666667,9.066666666666666
38,1102,2017,0.21428571428571427,-1.5608465608465607,-0.10962962962962963,2.4444444444444446,5.703703703703702
39,1102,2018,0.375,0.1785714285714285,-0.04285714285714287,3.5357142857142856,6.571428571428571
40,1102,2019,0.4375,0.5514705882352944,0.011982570806100212,3.3529411764705883,6.205882352941178
41,1103,1985,0.2727272727272727,-0.4870129870129874,-0.0357142857142857,0.75,1.25
42,1103,1986,0.25,-2.5,0.11764705882352945,4.5,8.444444444444445
43,1103,1987,0.4166666666666667,-1.458333333333333,0.2410714285714285,4.90625,8.46875
44,1103,1988,0.2857142857142857,-6.6165413533834565,0.4473684210526315,0.3684210526315789,0.6842105263157895
45,1103,1989,0.16666666666666666,-5.10752688172043,0.11491935483870964,5.67741935483871,8.225806451612902
46,1103,1990,0.09090909090909093,-5.454545454545454,-0.3110047846889952,8.0,10.681818181818182
47,1103,1991,0.1,-5.666666666666666,-0.010752688172043,5.904761904761906,10.666666666666666
48,1103,1992,0.2,-4.8181818181818175,0.04545454545454541,6.3181818181818175,10.5
49,1103,1993,0.375,0.4166666666666669,-0.3333333333333333,7.722222222222222,13.444444444444445
50,1103,1994,0.4444444444444444,0.9444444444444444,-0.3318181818181818,10.7,16.35
51,1103,1995,0.35294117647058826,-0.1547987616099067,0.03508771929824561,8.842105263157897,15.105263157894735
52,1103,1996,0.25,1.5,-0.25,8.5,14.75
53,1103,1997,0.21428571428571427,-0.6571428571428575,-0.0884210526315789,3.88,6.84
54,1103,1998,0.3636363636363637,-1.06951871657754,0.3705882352941177,3.0,6.029411764705883
55,1103,1999,0.4,-0.2499999999999997,0.14499999999999996,3.7,5.5
56,1103,2000,0.38461538461538464,-0.8597285067873299,0.0,4.147058823529412,7.117647058823528
57,1103,2001,0.4,-1.4545454545454541,0.12045454545454545,7.863636363636362,11.954545454545455
58,1103,2002,0.5263157894736842,0.2631578947368418,0.029411764705882363,8.944444444444445,10.333333333333334
59,1103,2003,0.4,-1.416666666666666,-0.003787878787878785,1.75,5.375
60,1103,2004,0.42105263157894735,-0.2722323049001818,-0.05172413793103448,2.586206896551724,6.068965517241379
61,1103,2005,0.4666666666666667,0.0512820512820511,-0.08012820512820508,3.1794871794871797,7.230769230769232
62,1103,2006,0.3636363636363637,-2.3636363636363638,0.15172413793103445,2.6,5.114285714285714
63,1103,2007,0.6666666666666666,0.4166666666666663,0.16346153846153846,2.125,2.5
